"app_id","rating_count_tot","rating_count_ver","avg_rating_tot","avg_rating_ver","diff_rating_ver"
968744559,5697,684,4.5,4.5,0
968858645,325,20,3.5,3.5,0
968907076,249,0,4.5,0,-4.5
968953976,36414,32,4.5,4.5,0
968999008,3035,159,4,4.5,0.5
969044213,1944,13,4,3.5,-0.5
969154545,737,8,3.5,4,0.5
969211750,1892,1574,4.5,4.5,0
969247886,3248,217,4.5,4.5,0
969264934,184,4,4.5,5,0.5
969316884,16116,151,4.5,4.5,0
969447060,6,3,5,5,0
969447496,978,117,4.5,4.5,0
969475899,41,12,4,4,0
969488951,3634,14,4,4,0
969589921,694,213,4.5,4.5,0
969592391,80,22,4,4.5,0.5
969934912,5655,375,4.5,4.5,0
969961138,553,452,4,4,0
970021572,148,54,4.5,4.5,0
970044095,4919,12,4.5,4.5,0
970131308,320,68,3.5,3.5,0
970202342,431,46,4.5,4.5,0
970389374,27,3,4,3.5,-0.5
970416885,253,5,1.5,2,0.5
970417047,21016,1124,4.5,4.5,0
970421850,2318,397,4.5,4.5,0
970721313,2232,1066,4.5,4.5,0
970777078,2496,2374,4.5,4.5,0
971186665,18,18,2.5,2.5,0
971215921,444,4,4,2.5,-1.5
971231853,85,81,4.5,4.5,0
971233157,3960,90,4,4,0
971265422,7477,18,2.5,2,-0.5
971304016,6431,166,5,5,0
971329287,31,7,4.5,3.5,-1
971414822,785,52,4.5,4,-0.5
971608996,88,12,3,4,1
971720127,115,20,4.5,4.5,0
971756507,5645,1563,4,4.5,0.5
971788369,169,46,4.5,4,-0.5
972003056,13,3,3.5,2.5,-1
972013240,18821,96,4.5,5,0.5
972319818,719,145,4,4,0
972349604,0,0,0,0,0
972387337,651,88,4.5,4,-0.5
972419844,9,0,3,0,-3
972426013,97,5,4,5,1
972533719,0,0,0,0,0
972579925,6,1,4.5,2,-2.5
972627326,968,106,4.5,4.5,0
972627811,4371,1081,4.5,4.5,0
972657175,1580,66,5,4.5,-0.5
972737732,149,14,4,4,0
972909677,6062,17,3.5,4,0.5
973005664,32020,192,5,4,-1
973055274,2091,40,4.5,4,-0.5
973056418,555,105,4,4.5,0.5
973113361,447,116,3,1.5,-1.5
973324681,520,8,4,2,-2
973337925,3987,72,4.5,5,0.5
973366293,11,0,3.5,0,-3.5
973482525,29475,170,4.5,4.5,0
973482987,9876,3392,4.5,4.5,0
973741088,4547,1582,4,4.5,0.5
973825192,0,0,0,0,0
973901066,435,435,4.5,4.5,0
974022309,22,14,2,2,0
974092051,31,31,5,5,0
974135847,7486,26,4,4,0
974529966,173,1,4.5,5,0.5
974530923,34,34,4.5,4.5,0
974599171,1554,1386,4.5,4.5,0
974625290,109,12,4.5,4.5,0
974682335,17,6,4.5,4,-0.5
974748812,2069,46,4.5,4.5,0
974769286,34,8,4,4,0
975139176,18037,924,4.5,4.5,0
975364678,9517,119,4.5,4.5,0
975414811,12,0,3.5,0,-3.5
975459971,0,0,0,0,0
975683986,515,267,5,5,0
975832655,0,0,0,0,0
975955904,19,0,1.5,0,-1.5
975985952,116,72,5,5,0
976063428,1,1,3,3,0
976063866,116,116,4.5,4.5,0
976071352,11,0,4.5,0,-4.5
976116090,7429,761,4.5,5,0.5
976150380,1410,615,4.5,4.5,0
976173170,28216,1508,4,4.5,0.5
976257847,0,0,0,0,0
976350178,60,20,4,4,0
976429128,329,2,2.5,5,2.5
976510666,315,30,3.5,4.5,1
976690555,306,21,5,5,0
977028266,1773,70,4.5,4.5,0
977041956,0,0,0,0,0
977056011,265,12,4.5,4.5,0
977091580,153,8,4,4.5,0.5
977159568,0,0,0,0,0
977183254,539,28,4.5,4.5,0
977242839,392,2,4,5,1
977256145,76,30,3.5,3,-0.5
977262615,83,26,2.5,3.5,1
977354430,1938,74,4,4,0
977549081,0,0,0,0,0
977646169,2277,23,4.5,4.5,0
977865620,1886,57,5,5,0
977909424,493,25,3.5,3,-0.5
977933863,18,0,4.5,0,-4.5
977949232,69,8,4.5,5,0.5
977958854,1047,36,4.5,4.5,0
977965019,0,0,0,0,0
978148241,39,4,4,5,1
978176131,42,11,3.5,4.5,1
978201325,53,0,3,0,-3
978236345,106,0,3,0,-3
978238542,87,6,4,4,0
978352903,171,18,4.5,4.5,0
978524071,235,4,4,4,0
978563657,33,1,3.5,4,0.5
978603244,23,1,4,5,1
978697315,1976,377,4.5,4.5,0
978759625,8596,263,4.5,4.5,0
978866413,33808,513,4,4,0
978882773,828,227,4.5,4.5,0
978985106,147,0,4,0,-4
979092836,1094,170,4.5,4.5,0
979100082,28754,1656,4.5,4,-0.5
979144378,7,0,4.5,0,-4.5
979151411,6841,139,4.5,4.5,0
979401801,27750,27213,5,5,0
979469730,0,0,0,0,0
979533450,0,0,0,0,0
979540312,29,29,4,4,0
979598664,22444,148,4.5,4.5,0
979599928,1510,346,3.5,4,0.5
979713827,6379,46,4.5,4.5,0
979759584,23735,102,4.5,4.5,0
979967712,10159,933,5,5,0
980132410,1331,1331,4.5,4.5,0
980134624,0,0,0,0,0
980241548,1018,1,4,1,-3
980274086,510,510,4.5,4.5,0
980286865,715,398,4.5,4.5,0
980307863,110,110,4,4,0
980368562,1187,10,5,4.5,-0.5
980384565,1934,108,4.5,4.5,0
980540474,64,15,4,4,0
980594437,0,0,0,0,0
980864870,5,0,4.5,0,-4.5
981031050,1,1,5,5,0
981035758,439,121,5,5,0
981093617,118,13,4.5,2,-2.5
981305941,756,308,4,4,0
981413101,0,0,0,0,0
981437721,24,24,1.5,1.5,0
981535263,380,178,3.5,4,0.5
981633844,78412,11001,4.5,5,0.5
981796690,7527,228,5,5,0
981819100,899,260,4.5,4.5,0
981888264,100,100,3.5,3.5,0
981903698,2922,101,4.5,4.5,0
982102809,464,54,4.5,4.5,0
982175678,2523,455,4.5,4.5,0
982218746,1902,5,4,3.5,-0.5
982235342,244,19,4,4.5,0.5
982255287,60,1,4,5,1
982354972,21347,1187,4.5,4.5,0
982416928,0,0,0,0,0
982437433,0,0,0,0,0
982457990,1,1,5,5,0
982528455,115,115,4.5,4.5,0
982763237,545,545,4.5,4.5,0
982805507,823,12,4.5,4,-0.5
982819497,381,381,4.5,4.5,0
982887800,0,0,0,0,0
982923857,602,235,3.5,3.5,0
982936366,115,79,4,4.5,0.5
983099308,14,11,4.5,4.5,0
983143183,3093,22,4.5,4.5,0
983149271,277,2,5,3.5,-1.5
983151079,10,0,3.5,0,-3.5
983202217,24,0,3.5,0,-3.5
983488323,71,13,3.5,3.5,0
983489496,144,109,3,3,0
983613658,11,5,3.5,3.5,0
983826477,4736,1519,5,5,0
983868842,92,29,4.5,4.5,0
983963758,26,26,3,3,0
984394908,6325,56,4,4.5,0.5
984451115,505,78,4.5,4.5,0
984594553,15,0,4.5,0,-4.5
984731733,0,0,0,0,0
984957369,7,0,4.5,0,-4.5
985035649,27,19,4,4,0
985077390,25,3,5,4.5,-0.5
985082895,952,2,4,4,0
985238090,142,0,4,0,-4
985565530,7,0,4.5,0,-4.5
985611127,0,0,0,0,0
985631644,1619,212,4.5,4,-0.5
985653378,2912,203,5,4.5,-0.5
985746746,9152,0,4.5,0,-4.5
985923564,1142,879,4.5,4.5,0
985927350,165,19,3,3,0
985945557,75,7,4.5,4.5,0
985950986,604,527,4.5,4.5,0
986073281,11977,92,4.5,4,-0.5
986110430,20064,690,4.5,4.5,0
986339882,38424,1022,4.5,4.5,0
986420993,0,0,0,0,0
986540048,2901,744,5,5,0
986722176,6,0,4.5,0,-4.5
986749236,0,0,0,0,0
986905979,1047,2,4,4,0
987112935,30,18,2.5,2.5,0
987237335,2,2,3,3,0
987360477,3594,14,4,4,0
987732117,1204,46,5,4.5,-0.5
987733557,206,206,4.5,4.5,0
987868589,0,0,0,0,0
987873536,1395,229,4.5,4.5,0
987962261,546,137,4,3.5,-0.5
988173374,2246,224,4.5,4.5,0
988235692,0,0,0,0,0
988296409,0,0,0,0,0
988301769,0,0,0,0,0
988318940,3571,1395,4.5,4.5,0
988341207,0,0,0,0,0
988375097,41,0,4,0,-4
988383602,721,273,4,4.5,0.5
988396858,19,0,3,0,-3
988455996,8,0,4,0,-4
988476572,14673,7369,4.5,4.5,0
988518358,572,74,4.5,4,-0.5
988627776,5,0,4,0,-4
988716364,0,0,0,0,0
988737164,0,0,0,0,0
988752315,3180,28,4.5,4.5,0
988953433,353,18,3.5,4,0.5
989078384,0,0,0,0,0
989080135,4638,133,4.5,4.5,0
989087237,0,0,0,0,0
989105524,0,0,0,0,0
989148225,1010,272,4,4.5,0.5
989178902,1085,7,4,4,0
989254177,1014,279,4.5,4.5,0
989330818,454,63,4,3.5,-0.5
989442029,0,0,0,0,0
989447181,392,23,4.5,4.5,0
989733380,114,0,4,0,-4
989804926,2619,26,3.5,3.5,0
989844820,121,121,3.5,3.5,0
990157917,77,66,4.5,4.5,0
990345796,7197,296,4,4.5,0.5
990652974,3000,203,4,4,0
990668324,99,39,4.5,4,-0.5
990692830,444,167,4.5,4.5,0
990928352,198,50,4.5,4.5,0
991018252,3375,672,4.5,4,-0.5
991032122,398,0,3.5,0,-3.5
991153141,199396,1131,4.5,4.5,0
991165672,37,1,2,2,0
991346515,11955,0,4.5,0,-4.5
991357716,1364,843,4.5,4.5,0
991526007,2535,9,4,3.5,-0.5
991558368,809,35,4.5,4.5,0
991563953,288,11,4,4.5,0.5
991626372,14,1,5,5,0
991693702,23,7,1.5,1,-0.5
991709209,126,7,4,4,0
991764216,180,1,3.5,5,1.5
991897864,43,16,4.5,4,-0.5
992004655,3232,3,4.5,3.5,-1
992047786,8,6,4,3.5,-0.5
992051355,2637,1127,4.5,4.5,0
992140314,3092,770,4,4.5,0.5
992140496,37,12,4.5,4.5,0
992309647,8557,1040,4.5,4.5,0
992412812,38,38,4,4,0
992421775,2092,625,5,5,0
992425516,271,107,4.5,4.5,0
992448528,20812,213,4.5,4,-0.5
992640880,12124,961,4.5,4.5,0
992730639,3491,25,4.5,4.5,0
992762497,12,0,4.5,0,-4.5
992762663,5,0,2.5,0,-2.5
992796509,2224,2211,4.5,4.5,0
992872278,808,17,4,2.5,-1.5
992875656,42,42,1,1,0
992879171,1689,140,4.5,4.5,0
993071546,66,1,5,5,0
993093969,0,0,0,0,0
993160329,1575,15,3.5,4,0.5
993187907,9,9,1,1,0
993290127,2523,0,4.5,0,-4.5
993435362,134,1,4.5,1,-3.5
993479067,0,0,0,0,0
993492744,79074,8442,5,5,0
993570169,1210,119,4.5,4,-0.5
993605516,1425,136,4.5,4.5,0
994046673,0,0,0,0,0
994052436,0,0,0,0,0
994119740,180,28,4,3.5,-0.5
994556645,604,9,3.5,3.5,0
994624624,330,5,3.5,1,-2.5
994673739,70,22,4,4,0
994674676,30,17,3.5,3,-0.5
994822255,262,92,4,4,0
994855806,3774,63,4.5,4.5,0
994905763,25683,186,5,4.5,-0.5
994933845,1449,468,4.5,4.5,0
995014054,2288,74,5,5,0
995022521,71,8,4.5,2.5,-2
995112030,790,13,2,3.5,1.5
995125257,0,0,0,0,0
995922287,201,101,4,4,0
995999703,176514,1310,4.5,4,-0.5
996136866,192,14,3.5,3.5,0
996246479,1214,20,2.5,2,-0.5
996345745,1428,15,4.5,4,-0.5
996402903,191,74,4.5,4.5,0
996491151,21,10,3.5,3,-0.5
996509117,111,3,4,4.5,0.5
996802374,1559,126,4,4,0
996855098,1,1,4,4,0
996866372,15,0,3,0,-3
996948313,100,13,3.5,3.5,0
997002798,9,1,3.5,5,1.5
997252057,281,97,3.5,3.5,0
997362197,12779,3366,5,5,0
997392079,224,6,3,2.5,-0.5
997446291,517,175,4.5,4.5,0
997676587,212,17,4.5,4.5,0
997715441,0,0,0,0,0
997811381,70,10,3,3,0
997811612,2088,44,4.5,4.5,0
997878440,124,39,4.5,4,-0.5
998059934,94,26,4.5,4,-0.5
998179061,99,8,4,4,0
998253660,0,0,0,0,0
998276924,2005,14,4.5,4.5,0
998286883,3874,71,4.5,4,-0.5
998360879,35,0,4.5,0,-4.5
998364171,0,0,0,0,0
998424233,733,15,4.5,4.5,0
998528159,377,8,4.5,5,0.5
998560520,1198,6,5,5,0
998834675,1,1,4,4,0
998936876,238,51,3.5,4,0.5
999183538,3173,113,5,4.5,-0.5
999195395,0,0,0,0,0
999239164,0,0,0,0,0
999263877,3537,848,4.5,4.5,0
999273718,7,2,1.5,1,-0.5
999535933,16,16,4.5,4.5,0
999702563,52,19,4,5,1
999771588,361,55,4,4,0
1000227889,3,3,3.5,3.5,0
1000559499,730,3,4.5,4.5,0
1000588300,0,0,0,0,0
1000590510,0,0,0,0,0
1000593025,138,33,4,3.5,-0.5
1000668798,255,63,4.5,4.5,0
1000708019,960,130,5,5,0
1000773093,1666,11,4.5,4,-0.5
1000835177,14,2,3.5,5,1.5
1000876192,16305,1327,4.5,4.5,0
1001059684,49,15,3.5,4.5,1
1001153553,8,0,4,0,-4
1001177846,181,1,4.5,5,0.5
1001193844,53,43,4.5,4.5,0
1001229698,392,111,4,4,0
1001244846,141,34,4,4,0
1001247878,173,9,4,3.5,-0.5
1001248922,200,103,4.5,4.5,0
1001250333,4721,156,4,4,0
1001286466,20621,6745,4,4.5,0.5
1001425491,6051,173,4.5,4.5,0
1001473964,227,6,5,5,0
1001501844,1702,580,4.5,5,0.5
1001515754,4,4,5,5,0
1001725199,76,4,3.5,3,-0.5
1001893116,1,1,5,5,0
1001989098,1354,153,4.5,4.5,0
1002132680,1593,56,4.5,4,-0.5
1002210090,152,80,4.5,4,-0.5
1002228096,878,37,4.5,4.5,0
1002317411,0,0,0,0,0
1002340615,23015,1730,4.5,4.5,0
1002345611,29,4,3,3.5,0.5
1002355194,23,1,2.5,1,-1.5
1002381557,0,0,0,0,0
1002417141,490,19,2.5,2,-0.5
1002503055,379,239,4,3.5,-0.5
1002597082,3250,25,4,4,0
1002739417,32,32,4.5,4.5,0
1003138996,278,32,4.5,5,0.5
1003168863,4815,27,4.5,4.5,0
1003201868,425,12,4,4.5,0.5
1003287840,25,12,4,3,-1
1003706384,1105,149,4.5,4,-0.5
1003716367,23,1,4.5,1,-3.5
1003765913,352,35,4,4,0
1003820457,26990,189,4.5,4.5,0
1003822659,2737,1989,4.5,4.5,0
1003837100,14,1,4.5,5,0.5
1003996643,628,33,2,1.5,-0.5
1004090290,43,27,4.5,4.5,0
1004227662,5469,2053,4.5,4.5,0
1004539546,7072,150,4.5,4.5,0
1004729170,148,8,4,4,0
1004871562,105,13,3,2,-1
1004938586,0,0,0,0,0
1004963943,91,2,4,5,1
1005017298,1838,532,5,5,0
1005030039,11,0,5,0,-5
1005050125,26,0,5,0,-5
1005077069,1235,113,4.5,4.5,0
1005098334,497,112,4.5,4.5,0
1005322299,54,17,4.5,4.5,0
1005415016,33,3,3.5,2.5,-1
1005468883,448,11,2,2,0
1005783927,4104,143,4.5,4.5,0
1005859110,13,13,3,3,0
1006385486,2554,508,4.5,4.5,0
1006393168,3757,206,4.5,4.5,0
1006408029,451,46,4,4,0
1006414665,5717,557,4.5,5,0.5
1006503995,0,0,0,0,0
1006850128,11,1,3.5,1,-2.5
1006878949,8922,1196,4.5,4.5,0
1007001475,0,0,0,0,0
1007115851,1245,256,4,4.5,0.5
1007120869,898,89,4.5,4.5,0
1007143930,837,140,4,4,0
1007177838,41,9,4.5,4.5,0
1007479011,333,329,4.5,4.5,0
1007720559,1050,615,4.5,4.5,0
1007929736,2508,78,4.5,4.5,0
1008053853,0,0,0,0,0
1008111072,1984,13,3.5,5,1.5
1008234539,1019,79,4.5,5,0.5
1008496061,153,49,4,4,0
1008519817,7075,31,4.5,4,-0.5
1008546049,110,0,4,0,-4
1008548146,0,0,0,0,0
1008623359,0,0,0,0,0
1008692660,1334,469,4,4,0
1008719508,978,934,4.5,4.5,0
1009134067,9289,1037,4.5,4.5,0
1009158392,1,1,4,4,0
1009200976,8394,414,4.5,4.5,0
1009227147,1203,123,4.5,4,-0.5
1009257820,134,37,2.5,3,0.5
1009336960,28,0,3.5,0,-3.5
1009442510,247809,217,4.5,4.5,0
1009979707,11060,713,4.5,4.5,0
1010174792,0,0,0,0,0
1010204708,0,0,0,0,0
1010582800,374,68,4.5,5,0.5
1010587367,429,0,4,0,-4
1010604522,58,58,4,4,0
1010677881,29886,103,4.5,4.5,0
1010704842,66004,6514,4.5,4.5,0
1010739052,7749,336,4.5,4.5,0
1010794981,138,14,3.5,2.5,-1
1010801515,256,225,4,4,0
1010801519,763,763,4.5,4.5,0
1010803520,1079,216,3.5,4,0.5
1010962391,23298,468,4.5,4,-0.5
1010999283,958,757,4.5,4.5,0
1011000146,806,806,4.5,4.5,0
1011114397,0,0,0,0,0
1011129367,26,7,4.5,5,0.5
1011132019,355,5,3,2,-1
1011193872,63,0,4,0,-4
1011396240,138,82,2.5,2,-0.5
1011415692,304,114,4.5,4.5,0
1011476555,207,149,5,5,0
1011479119,82,82,4.5,4.5,0
1011501094,1546,99,4.5,4.5,0
1011562903,275,0,4.5,0,-4.5
1011597997,0,0,0,0,0
1011661714,0,0,0,0,0
1011675447,1,1,5,5,0
1011714860,1252,29,4.5,4,-0.5
1011776388,453,1,4,5,1
1011788068,6479,2263,4.5,4.5,0
1011796416,0,0,0,0,0
1011806461,12,0,5,0,-5
1011915604,367,16,3,4.5,1.5
1011935076,1506,287,3.5,3,-0.5
1011983738,105,52,4.5,5,0.5
1011987577,309,303,4,4,0
1012032539,7907,47,4.5,5,0.5
1012151919,5753,1991,4,4,0
1012231677,1324,10,4.5,4,-0.5
1012274888,114,0,4.5,0,-4.5
1012298403,3742,236,4,4.5,0.5
1012329703,0,0,0,0,0
1012368051,7,0,4.5,0,-4.5
1012604262,10278,873,4.5,4.5,0
1012712705,1465,45,4.5,4.5,0
1012867463,0,0,0,0,0
1013551921,1,1,5,5,0
1013585593,648,330,4.5,4.5,0
1013596666,346,23,4,3,-1
1013780477,263,53,4,4,0
1013818720,225,37,4,4.5,0.5
1013854622,854,44,5,5,0
1013992870,4260,4,3.5,5,1.5
1014277964,252,1,5,5,0
1014459049,1249,306,4.5,4.5,0
1014565551,37,7,4,4.5,0.5
1014661557,5,5,4.5,4.5,0
1014902505,199,199,4,4,0
1014907403,0,0,0,0,0
1014919815,5805,560,4.5,5,0.5
1014920360,118,26,4,4.5,0.5
1015000630,19,1,3.5,5,1.5
1015059175,2436,629,4.5,5,0.5
1015077531,15,4,2.5,3,0.5
1015225810,0,0,0,0,0
1015552271,22,4,2.5,2,-0.5
1015603795,142,30,3,3.5,0.5
1015744628,0,0,0,0,0
1015771623,0,0,0,0,0
1015820762,2,2,3.5,3.5,0
1015944446,20,20,4,4,0
1016197739,0,0,0,0,0
1016279124,1460,7,4.5,4.5,0
1016360869,795,43,4,4.5,0.5
1016366447,891,7,4.5,4.5,0
1016673544,17489,729,5,5,0
1016686482,49,22,4.5,4.5,0
1016810652,44,7,3.5,3.5,0
1016915419,816,339,4.5,4.5,0
1017064541,58738,2560,4.5,5,0.5
1017112774,455,27,4,3.5,-0.5
1017148055,1655,91,4,4.5,0.5
1017186083,285,2,4.5,3.5,-1
1017228401,0,0,0,0,0
1017236115,0,0,0,0,0
1017240682,0,0,0,0,0
1017367213,1752,886,4,4,0
1017447032,47,7,2.5,3.5,1
1017492454,7109,48,3.5,3,-0.5
1017551780,41036,500,4.5,4.5,0
1017581225,1296,441,4,4,0
1017627073,52,1,4,5,1
1018002876,58,3,4,4,0
1018142904,485,18,5,4.5,-0.5
1018215577,1112,1035,4,4,0
1018216485,1,1,5,5,0
1018236462,655,9,4.5,2,-2.5
1018355599,2213,58,4,3.5,-0.5
1018356776,9,9,4.5,4.5,0
1018357323,4,4,3,3,0
1018497986,73,57,4,3.5,-0.5
1018704225,110,110,4,4,0
1018725005,1,1,5,5,0
1018743724,1002,79,4.5,4,-0.5
1018920593,2541,2541,4.5,4.5,0
1018922850,83,36,4.5,4.5,0
1018955135,4006,18,4.5,4.5,0
1019167420,11,5,4,3.5,-0.5
1019230398,625,154,5,5,0
1019312381,128,22,4,4,0
1019442026,2925,88,4.5,4.5,0
1019447011,937,32,3.5,3.5,0
1019616705,293,147,4.5,4,-0.5
1019838009,259,96,4,3.5,-0.5
1019856486,75,75,3.5,3.5,0
1020009128,0,0,0,0,0
1020119327,53162,1339,4.5,4,-0.5
1020187921,21472,245,4.5,4.5,0
1020273791,101,3,2.5,4,1.5
1020304479,29,1,4,5,1
1020327340,7681,15,4.5,3,-1.5
1020473684,423,120,5,5,0
1020481008,1385,176,4.5,4.5,0
1020536786,0,0,0,0,0
1020581825,0,0,0,0,0
1020583460,36,4,3.5,4.5,1
1020587577,391,15,4.5,4.5,0
1020657631,0,0,0,0,0
1020818294,15797,239,4.5,4.5,0
1020876671,94,83,4.5,4.5,0
1020947824,190,26,4.5,4,-0.5
1020962158,884,446,4.5,5,0.5
1021091295,21,0,5,0,-5
1021102353,16,3,4.5,4.5,0
1021204969,43,39,4.5,4.5,0
1021239565,129,10,3,4,1
1021368752,0,0,0,0,0
1021462578,79,35,4.5,4.5,0
1021496959,16,1,4,5,1
1021566244,1421,228,4,4,0
1021586545,75,17,4,4,0
1021672050,56,24,5,5,0
1021721629,1482,29,2,2.5,0.5
1021845881,12,0,5,0,-5
1021877189,2,2,5,5,0
1021933645,141,1,4,5,1
1021967723,833,45,4.5,4,-0.5
1021971213,124,63,4,4,0
1021988466,15,3,4.5,5,0.5
1022023000,52,52,3,3,0
1022056495,66,66,4,4,0
1022100908,2,2,1,1,0
1022196879,62,20,3,4,1
1022239163,99,59,4.5,4.5,0
1022256487,69,6,4,4.5,0.5
1022267439,1115,2,4,2.5,-1.5
1022268606,301,180,5,5,0
1022301472,1768,83,4.5,4,-0.5
1022305219,0,0,0,0,0
1022647461,360,100,4,3.5,-0.5
1022667752,4142,366,4.5,4.5,0
1022729100,0,0,0,0,0
1022732646,261,9,4.5,4.5,0
1022763299,0,0,0,0,0
1022844131,0,0,0,0,0
1023002643,19,19,4,4,0
1023026782,6,6,3,3,0
1023028213,2,2,2.5,2.5,0
1023126431,27,8,4,4,0
1023146677,5478,5478,4.5,4.5,0
1023218196,1179,473,4.5,4.5,0
1023273544,0,0,0,0,0
1023281359,3,3,4.5,4.5,0
1023648594,46,46,4,4,0
1023681159,7,7,3,3,0
1023681711,55,55,3.5,3.5,0
1023683909,176,6,5,5,0
1023741615,24,2,3.5,2.5,-1
1023751978,85,50,4.5,4.5,0
1024000488,36,17,4.5,5,0.5
1024004804,26,0,4.5,0,-4.5
1024216465,0,0,0,0,0
1024306067,4179,790,4.5,4.5,0
1024341813,0,0,0,0,0
1024374740,245,175,4.5,4.5,0
1024395159,0,0,0,0,0
1024488164,2491,163,5,5,0
1024505111,151,20,4.5,4.5,0
1024506807,71,1,4.5,5,0.5
1024507512,285,9,4,3.5,-0.5
1024522751,526,37,4,4.5,0.5
1024577327,0,0,0,0,0
1024818709,47829,708,4.5,4.5,0
1024850260,0,0,0,0,0
1024951378,480,30,4,4,0
1024951639,723,60,4.5,4.5,0
1024953824,694,25,3,2.5,-0.5
1024953838,67,4,4,3.5,-0.5
1025000402,58,3,2.5,3,0.5
1025120568,3105,188,2,4,2
1025177870,37,37,4,4,0
1025243640,3111,4,2.5,3.5,1
1025297873,184,149,4.5,4.5,0
1025313530,19,0,4,0,-4
1025396583,0,0,0,0,0
1025601254,3682,14,5,5,0
1025628019,14,1,3,5,2
1025707485,13674,0,5,0,-5
1026152405,55,55,4.5,4.5,0
1026311548,186,39,4,4,0
1026540588,0,0,0,0,0
1026689855,0,0,0,0,0
1026717130,1,1,5,5,0
1026719224,0,0,0,0,0
1026720146,0,0,0,0,0
1026736263,0,0,0,0,0
1026832671,2572,4,4.5,4,-0.5
1026901472,67,13,4.5,5,0.5
1026909621,1193,92,4.5,4.5,0
1027230451,3046,1,4.5,5,0.5
1027279455,813,48,2.5,3.5,1
1027284532,0,0,0,0,0
1027352017,31180,76,4.5,5,0.5
1027419374,92,5,3.5,4,0.5
1027688889,55077,251,4.5,4.5,0
1027799669,0,0,0,0,0
1028003495,1478,88,4.5,4.5,0
1028179601,70,27,4,3.5,-0.5
1028272877,753,3,4.5,3.5,-1
1028362533,13637,115,4.5,3,-1.5
1028400679,20,10,3,3,0
1028464453,633,633,4.5,4.5,0
1028546978,248,23,4.5,5,0.5
1028556453,78,78,3.5,3.5,0
1028558002,10,10,2.5,2.5,0
1028610115,113,3,4,5,1
1028623510,10828,1850,5,5,0
1028791881,0,0,0,0,0
1028902794,0,0,0,0,0
1028939296,0,0,0,0,0
1028950091,914,3,4.5,4.5,0
1028984371,1863,462,4,4.5,0.5
1029033692,447,153,4.5,4.5,0
1029273159,981,23,4.5,4.5,0
1029375276,1602,0,4,0,-4
1029499643,78,0,4.5,0,-4.5
1029588869,460,128,3.5,4,0.5
1029932207,157,14,4,4,0
1030395486,770,91,3,3,0
1030447361,4387,698,4.5,5,0.5
1030457527,48,15,3,3,0
1030487391,366,3,4,5,1
1030505688,4253,251,4,4,0
1030522460,78,28,4,3,-1
1030548464,5778,813,4.5,5,0.5
1030634472,1468,85,4.5,4.5,0
1030710604,0,0,0,0,0
1030762703,28,7,5,5,0
1030792602,556,202,4.5,4.5,0
1030804846,13241,212,4.5,4.5,0
1030815031,125,2,3,1,-2
1030902626,1350,325,4,4.5,0.5
1031002863,84062,1450,5,4.5,-0.5
1031021466,35,17,4,4.5,0.5
1031088612,11,0,4.5,0,-4.5
1031152574,1906,1152,4.5,4.5,0
1031155880,316,35,4,4.5,0.5
1031164407,0,0,0,0,0
1031228862,7511,4,4.5,4.5,0
1031388734,9,9,3.5,3.5,0
1031390478,72,72,4.5,4.5,0
1031391869,125,6,4.5,4,-0.5
1031406492,429,429,4.5,4.5,0
1031530508,47,47,4.5,4.5,0
1031569021,1692,49,4.5,4.5,0
1031704553,0,0,0,0,0
1031706898,2129,189,4.5,4,-0.5
1031728646,1133,32,4.5,4.5,0
1031781908,55,3,4,3.5,-0.5
1031791319,0,0,0,0,0
1031838318,0,0,0,0,0
1031843950,875,252,4,4,0
1031857811,1,1,3,3,0
1031867079,38,15,4.5,4,-0.5
1032040117,1776,45,4.5,4.5,0
1032240256,12,1,4.5,5,0.5
1032298135,0,0,0,0,0
1032301062,21012,1427,4.5,4.5,0
1032308323,141,0,4,0,-4
1032381310,55011,774,4.5,4.5,0
1032432287,297,23,4,4.5,0.5
1032443533,9768,90,4.5,4.5,0
1032451280,496,242,4,4,0
1032460746,68,26,4.5,4.5,0
1032464015,0,0,0,0,0
1032708262,1679,1131,5,4.5,-0.5
1032743715,2503,404,4.5,4.5,0
1032845453,4385,118,4.5,4.5,0
1032934485,41,41,4,4,0
1032997004,6313,2349,4.5,4.5,0
1033014013,4375,400,4.5,4.5,0
1033049320,0,0,0,0,0
1033049991,155,146,5,5,0
1033076651,229,13,4,4.5,0.5
1033117027,0,0,0,0,0
1033229197,34,27,5,5,0
1033282601,10771,186,4.5,4.5,0
1033342465,334,4,4,4.5,0.5
1033387365,405,7,4.5,4.5,0
1033521131,1392,486,4.5,4.5,0
1033617377,815,484,4.5,5,0.5
1033645055,214,3,1,1,0
1033679736,36,0,3.5,0,-3.5
1033682827,84,84,4,4,0
1033685038,20,20,4,4,0
1033746864,648,11,4.5,4,-0.5
1033781064,256,8,3.5,2.5,-1
1033803652,236,19,3.5,4,0.5
1033873301,7776,7776,5,5,0
1034018838,1368,766,4,4,0
1034019709,10122,1060,4.5,4.5,0
1034091427,572,353,4,4,0
1034201612,870,8,4.5,4.5,0
1034310786,793,457,3,3.5,0.5
1034383306,2908,270,5,5,0
1034399175,43,43,4,4,0
1034420003,33407,5946,4.5,4.5,0
1034523226,143,4,4,4,0
1034533362,766,459,3.5,3,-0.5
1034591399,54,35,3.5,3.5,0
1034630958,11748,1113,4.5,4.5,0
